,Year,Course ID,Hrs Per Week,Interest in student learning,Instructor provides feedback to students to improve,Explains subject matter of course,Show respect for all students,Overall teaching rate,Overall course rate,Course
346,2019,03791,7.4,4.8,4.25,4.4,4.8,4.6,4.6,03-791
347,2019,52291,3.5,4.17,4.0,4.33,5.0,4.17,4.17,52-291
348,2019,52392,4.1,4.7,4.2,4.2,4.7,4.2,3.9,52-392
349,2019,52402,6.8,4.2,4.0,4.0,4.4,4.4,4.2,52-402
350,2019,02201,12.5,4.5,3.5,3.0,5.0,3.0,2.5,02-201
351,2019,02250,10.25,5.0,4.75,4.0,5.0,4.0,4.0,02-250
352,2019,02250,10.25,4.75,4.75,4.5,5.0,4.5,4.5,02-250
353,2019,02250,8.56,4.15,3.81,4.11,4.59,4.07,3.96,02-250
354,2019,02250,8.67,4.37,3.67,4.19,4.74,4.22,3.96,02-250
355,2019,02251,13.5,4.5,3.8,4.0,4.8,4.3,4.1,02-251
356,2019,02251,13.5,4.8,4.1,4.5,4.9,4.5,4.2,02-251
357,2019,02261,6.71,4.86,4.86,4.71,5.0,4.57,4.71,02-261
358,2019,02450,8.0,3.0,3.0,4.0,4.0,4.0,4.0,02-450
359,2019,02510,11.0,3.67,3.67,4.0,4.67,3.67,3.33,02-510
360,2019,02510,11.0,3.67,3.67,3.67,4.0,3.33,3.33,02-510
361,2019,02604,15.0,4.47,4.26,4.68,4.63,4.53,4.53,02-604
362,2019,02613,9.5,4.0,3.0,3.5,4.5,3.0,3.0,02-613
363,2019,02710,9.36,4.0,3.82,3.73,4.64,3.64,3.73,02-710
364,2019,02710,9.36,4.36,4.27,4.36,4.91,4.18,4.27,02-710
365,2019,02715,10.33,4.67,4.56,4.56,4.78,4.78,5.0,02-715
366,2019,02750,10.17,3.11,3.17,3.39,3.67,3.0,3.0,02-750
367,2019,02760,6.2,4.4,4.4,4.4,4.8,4.4,4.4,02-760
368,2019,12100,5.17,4.06,3.88,4.41,4.73,4.2,3.98,12-100
369,2019,12201,5.29,4.86,4.43,4.81,5.0,4.71,4.38,12-201
370,2019,12216,3.0,5.0,5.0,4.83,5.0,5.0,4.67,12-216
371,2019,12231,7.52,3.77,3.26,4.23,4.29,3.94,3.74,12-231
372,2019,12232,8.41,4.62,4.39,4.17,4.79,4.48,3.62,12-232
373,2019,12232,8.52,3.93,3.72,3.72,3.62,3.52,3.07,12-232
374,2019,12232,8.75,5.0,4.0,4.0,4.0,4.0,3.75,12-232
375,2019,12271,6.27,4.58,4.0,3.96,4.81,3.96,3.81,12-271
376,2019,12351,8.55,4.12,3.48,3.79,4.21,3.61,3.33,12-351
377,2019,12351,6.82,4.73,4.7,4.7,4.85,4.76,4.39,12-351
378,2019,12352,4.31,4.23,4.33,4.77,5.0,4.46,4.31,12-352
379,2019,12352,5.0,4.67,4.5,4.5,4.67,4.5,4.5,12-352
380,2019,12358,6.89,4.37,3.74,3.7,4.52,3.85,3.59,12-358
381,2019,12600,4.59,4.36,4.36,4.64,4.68,4.45,4.36,12-600
382,2019,12603,8.0,3.86,2.86,3.14,3.57,3.0,2.86,12-603
383,2019,12631,11.9,4.6,4.4,4.4,4.6,4.5,4.5,12-631
384,2019,12636,10.0,4.67,4.33,4.0,5.0,4.33,4.67,12-636
385,2019,12638,13.0,4.33,3.5,3.83,4.83,3.83,3.67,12-638
386,2019,12657,8.86,4.86,4.57,5.0,5.0,4.86,4.86,12-657
387,2019,12703,9.0,4.67,4.67,4.0,5.0,4.33,4.0,12-703
388,2019,12704,9.25,4.08,4.08,3.75,4.82,3.67,3.58,12-704
389,2019,12711,6.29,3.5,3.07,3.57,4.0,3.57,3.21,12-711
390,2019,12711,7.47,3.47,3.27,3.67,3.93,3.4,3.33,12-711
391,2019,12711,7.53,3.71,3.29,3.94,4.38,3.44,3.24,12-711
392,2019,12711,6.71,3.29,3.14,3.36,3.86,3.29,3.21,12-711
393,2019,12714,13.11,4.17,4.0,3.67,4.67,3.44,3.61,12-714
394,2019,12718,11.25,4.08,4.5,4.0,4.33,3.83,3.75,12-718
395,2019,12724,14.0,4.78,4.56,4.56,4.89,4.78,4.67,12-724
396,2019,12725,13.13,4.81,4.69,4.81,5.0,4.88,4.81,12-725
397,2019,12726,10.33,4.72,4.61,4.72,4.94,4.78,4.56,12-726
398,2019,12728,8.0,5.0,5.0,4.75,5.0,4.75,4.5,12-728
399,2019,12735,9.69,4.19,4.25,4.25,4.5,4.13,4.13,12-735
400,2019,12745,8.6,4.2,3.8,3.8,4.2,3.8,3.6,12-745
401,2019,12749,6.76,4.59,4.14,4.55,4.69,4.55,4.59,12-749
402,2019,12750,10.53,3.94,3.76,4.0,4.44,3.94,4.06,12-750
403,2019,12750,9.65,3.94,3.76,3.88,4.47,3.94,4.0,12-750
404,2019,12757,14.22,3.89,3.67,3.89,4.44,4.11,3.67,12-757
405,2019,12761,11.37,4.47,4.47,4.26,4.68,4.47,4.32,12-761
406,2019,12768,11.0,5.0,4.5,5.0,5.0,5.0,5.0,12-768
407,2019,12794,2.0,4.75,4.75,5.0,5.0,4.75,5.0,12-794
408,2019,12794,2.0,4.69,4.54,4.62,4.77,4.77,4.77,12-794
409,2019,12794,2.06,4.45,4.44,4.44,4.54,4.49,4.42,12-794
410,2019,12794,2.5,4.61,4.33,4.61,4.67,4.65,4.59,12-794
411,2019,62110,4.86,4.57,4.38,4.57,4.67,4.52,4.19,62-110
412,2019,62123,12.39,4.44,4.29,4.44,4.33,4.44,4.56,62-123
413,2019,62126,12.53,4.0,3.71,4.12,3.88,3.76,3.71,62-126
414,2019,62141,11.0,4.67,4.67,4.67,5.0,4.33,4.33,62-141
415,2019,62141,12.8,5.0,4.8,4.8,4.6,4.8,4.8,62-141
416,2019,62141,12.2,4.4,4.4,4.6,4.6,4.2,4.6,62-141
417,2019,62142,8.75,4.75,4.5,4.75,4.5,4.25,5.0,62-142
418,2019,62142,7.4,4.6,5.0,4.4,4.8,4.6,4.6,62-142
419,2019,62146,5.0,5.0,4.33,4.33,5.0,4.67,5.0,62-146
420,2019,62194,5.0,4.5,2.5,3.5,5.0,4.0,3.5,62-194
421,2019,62196,8.0,4.0,4.5,4.5,5.0,4.0,4.5,62-196
422,2019,62196,8.0,4.0,4.5,4.5,5.0,4.0,4.5,62-196
423,2019,62235,7.0,4.67,5.0,4.67,5.0,4.67,4.67,62-235
424,2019,62238,6.29,3.86,3.57,3.43,4.57,3.43,3.0,62-238
425,2019,62241,11.75,4.75,4.5,4.5,4.75,4.5,4.5,62-241
426,2019,62275,12.3,3.83,3.43,3.09,3.57,3.13,2.91,62-275
427,2019,62314,3.5,4.5,4.0,5.0,5.0,4.5,4.5,62-314
428,2019,62315,6.5,3.5,4.5,3.0,3.0,3.0,3.5,62-315
429,2019,62326,5.0,5.0,5.0,5.0,5.0,5.0,5.0,62-326
430,2019,62360,4.57,4.43,4.14,4.71,4.57,4.29,4.29,62-360
431,2019,62408,7.25,4.0,4.5,4.0,4.75,4.25,4.25,62-408
432,2019,62408,7.25,4.0,4.5,3.25,3.5,4.0,4.5,62-408
433,2019,62418,5.0,4.5,5.0,5.0,5.0,5.0,5.0,62-418
434,2019,62418,5.0,5.0,5.0,5.0,5.0,5.0,5.0,62-418
435,2019,62478,6.2,4.7,4.5,4.2,4.8,4.5,4.4,62-478
436,2019,62479,8.0,4.0,3.0,3.25,4.25,3.5,3.75,62-479
437,2019,62708,5.75,4.25,3.5,3.75,4.5,4.0,3.5,62-708
438,2019,62708,6.5,4.5,4.75,4.25,4.5,4.25,3.75,62-708
439,2019,62715,18.33,5.0,4.67,4.33,5.0,5.0,4.33,62-715
440,2019,62718,5.0,5.0,4.67,4.67,5.0,4.67,4.67,62-718
441,2019,62718,5.0,5.0,4.67,4.67,5.0,4.67,4.67,62-718
442,2019,62743,5.0,5.0,5.0,5.0,5.0,5.0,5.0,62-743
443,2019,62846,5.0,5.0,4.0,4.0,5.0,4.0,4.0,62-846
444,2019,06100,7.67,4.78,4.44,4.11,4.89,4.33,4.33,06-100
445,2019,06261,9.43,4.71,4.52,4.62,4.95,4.67,4.48,06-261
446,2019,06262,10.85,4.24,3.56,4.59,4.21,4.41,3.79,06-262
447,2019,06262,12.44,3.68,2.97,2.18,4.26,2.44,2.82,06-262
448,2019,06361,8.8,4.53,4.13,3.8,4.73,3.67,3.6,06-361
449,2019,06363,7.65,4.71,4.06,3.94,4.65,4.12,3.94,06-363
450,2019,06364,10.72,3.94,3.65,4.24,3.69,4.0,3.94,06-364
451,2019,06364,11.44,4.31,3.2,3.44,4.25,3.13,3.75,06-364
452,2019,06462,8.33,4.72,4.33,4.67,4.78,4.78,4.61,06-462
453,2019,06463,8.79,4.79,4.43,4.21,4.89,4.64,3.96,06-463
454,2019,06464,7.38,3.83,2.96,3.13,4.38,2.96,2.83,06-464
455,2019,06606,15.5,4.13,3.63,4.0,4.5,4.13,4.25,06-606
456,2019,06607,9.5,4.75,4.25,4.63,4.63,4.63,4.63,06-607
457,2019,06607,10.25,4.13,4.13,4.13,4.75,4.25,4.38,06-607
458,2019,06663,11.97,4.63,4.2,3.87,4.77,3.9,3.87,06-663
459,2019,06665,14.46,3.08,2.92,2.73,3.46,2.73,2.92,06-665
460,2019,06679,6.2,4.4,4.2,3.6,5.0,3.8,3.6,06-679
461,2019,06704,11.0,4.88,4.25,4.38,4.88,4.75,4.25,06-704
462,2019,06714,10.67,4.33,4.11,4.78,5.0,4.56,4.44,06-714
463,2019,06720,11.36,3.93,3.5,4.5,4.71,4.14,3.86,06-720
464,2019,06802,14.0,4.2,4.6,4.0,4.8,4.4,4.2,06-802
465,2019,06802,8.0,4.5,3.5,4.0,4.5,4.0,4.0,06-802
466,2019,39245,5.17,4.94,4.78,4.56,4.94,4.78,4.72,39-245
467,2019,39402,7.75,5.0,4.92,5.0,5.0,4.92,4.92,39-402
468,2019,39402,8.43,5.0,5.0,5.0,5.0,5.0,5.0,39-402
469,2019,39603,8.0,3.0,1.5,3.25,3.0,2.25,2.0,39-603
470,2019,39603,9.5,4.5,3.67,3.5,4.33,3.5,3.0,39-603
471,2019,39606,11.0,5.0,5.0,5.0,5.0,5.0,5.0,39-606
472,2019,39611,9.48,4.76,4.62,4.62,4.93,4.76,4.33,39-611
473,2019,39612,8.34,4.83,4.44,4.75,4.93,4.89,4.75,39-612
474,2019,39648,13.6,4.4,4.2,4.4,4.6,4.2,4.2,39-648
475,2019,39648,13.6,4.2,4.2,4.4,4.6,4.0,4.2,39-648
476,2019,39652,8.0,5.0,5.0,4.0,5.0,4.5,4.5,39-652
477,2019,39660,10.08,4.38,4.54,4.54,4.77,4.54,4.62,39-660
478,2019,39802,13.0,4.33,4.33,4.0,4.0,4.33,4.67,39-802
479,2019,99152,2.0,5.0,5.0,5.0,5.0,5.0,4.5,99-152
480,2019,99236,6.0,4.5,4.08,4.25,4.67,4.25,4.17,99-236
481,2019,99236,6.0,4.83,4.0,4.67,4.92,4.75,4.25,99-236
482,2019,99246,4.4,4.44,4.32,4.52,4.6,4.44,4.32,99-246
483,2019,99252,3.5,5.0,4.86,5.0,5.0,5.0,5.0,99-252
484,2019,99352,8.0,4.5,4.5,5.0,5.0,4.5,4.5,99-352
485,2019,99353,3.0,4.33,4.33,4.67,5.0,4.33,4.0,99-353
486,2019,99353,9.33,4.0,4.33,4.0,4.67,4.0,4.0,99-353
487,2019,99355,5.6,4.8,4.8,4.6,4.8,4.6,4.6,99-355
488,2019,99355,4.57,4.86,4.86,4.71,4.57,4.86,4.71,99-355
489,2019,99357,5.6,4.6,4.4,4.8,4.8,4.6,4.4,99-357
490,2019,99357,5.0,4.33,4.67,4.67,5.0,4.67,4.0,99-357
491,2019,99358,3.8,4.6,4.4,4.4,4.6,4.6,4.6,99-358
492,2019,99358,6.29,4.86,4.57,4.86,4.71,4.86,4.86,99-358
493,2019,99359,3.13,4.88,4.38,5.0,4.75,4.63,4.75,99-359
494,2019,99359,7.15,4.85,4.77,4.85,5.0,5.0,4.92,99-359
495,2019,99361,5.0,3.5,3.5,2.83,4.5,3.17,3.0,99-361
496,2019,99361,11.25,4.92,4.5,4.67,5.0,4.58,4.83,99-361
497,2019,99361,6.5,5.0,5.0,5.0,5.0,5.0,5.0,99-361
498,2019,99461,11.0,5.0,5.0,5.0,5.0,5.0,5.0,99-461
499,2019,99530,5.0,5.0,5.0,5.0,5.0,5.0,5.0,99-530
500,2019,09101,4.5,3.83,4.0,4.0,4.33,4.17,3.83,09-101
501,2019,09101,9.57,4.24,3.38,3.62,4.24,3.57,2.9,09-101
502,2019,09101,5.0,3.67,3.67,4.5,4.17,4.33,3.83,09-101
503,2019,09101,6.15,4.08,4.08,4.46,4.62,4.54,4.15,09-101
504,2019,09101,5.6,4.4,4.18,4.0,4.64,4.09,4.27,09-101
505,2019,09105,9.46,3.86,3.5,3.39,4.04,3.25,3.2,09-105
506,2019,09106,9.15,3.82,3.49,3.79,4.36,3.67,3.59,09-106
507,2019,09106,9.32,4.08,3.79,3.95,3.64,3.82,3.74,09-106
508,2019,09106,9.29,4.86,4.71,5.0,5.0,5.0,4.57,09-106
509,2019,09110,6.2,5.0,4.2,4.6,5.0,4.6,4.2,09-110
510,2019,09110,6.2,5.0,4.4,4.6,5.0,4.4,4.2,09-110
511,2019,09204,2.38,4.75,4.63,4.5,5.0,4.75,4.25,09-204
512,2019,09204,2.38,4.63,4.5,4.25,4.88,4.5,4.0,09-204
513,2019,09204,2.43,4.71,4.43,4.57,5.0,4.71,4.57,09-204
514,2019,09204,2.43,4.57,4.71,4.57,4.86,4.86,4.57,09-204
515,2019,09208,11.46,4.27,3.96,4.27,4.54,4.27,4.12,09-208
516,2019,09218,8.37,4.39,2.93,3.25,4.25,3.46,3.36,09-218
517,2019,09218,15.0,4.25,4.33,4.33,4.33,4.0,4.0,09-218
518,2019,09220,8.63,4.89,4.68,4.84,4.95,4.89,4.89,09-220
519,2019,09220,8.63,4.95,4.68,4.89,4.95,4.89,4.89,09-220
520,2019,09221,17.22,4.13,3.41,3.68,3.14,3.64,3.41,09-221
521,2019,09222,12.13,4.56,3.88,4.75,4.69,4.44,4.31,09-222
522,2019,09322,12.0,4.29,3.43,4.0,4.86,3.86,3.71,09-322
523,2019,09322,12.86,4.71,3.57,4.57,4.71,4.57,4.43,09-322
524,2019,09331,10.33,3.56,3.11,3.22,4.11,3.33,2.67,09-331
525,2019,09345,9.13,3.25,2.88,2.88,4.38,2.88,3.0,09-345
526,2019,09348,6.86,3.57,3.0,2.95,4.29,2.9,2.9,09-348
527,2019,09425,9.0,5.0,4.67,4.67,5.0,4.67,4.67,09-425
528,2019,09502,14.0,4.5,4.25,4.5,4.5,4.5,4.75,09-502
529,2019,09510,5.5,4.83,4.5,4.67,4.83,4.5,4.83,09-510
530,2019,09611,8.6,4.4,3.8,4.4,5.0,4.4,4.4,09-611
531,2019,09612,9.0,4.67,4.67,4.67,4.67,4.67,4.67,09-612
532,2019,09707,13.0,4.67,4.33,4.67,5.0,4.67,4.67,09-707
533,2019,09710,7.5,4.5,3.5,4.67,4.83,4.33,4.17,09-710
534,2019,09714,12.67,4.5,4.0,4.67,4.83,4.5,4.33,09-714
535,2019,09737,7.5,3.5,3.0,2.83,3.83,3.0,3.0,09-737
536,2019,09741,11.0,4.75,4.5,5.0,4.75,5.0,5.0,09-741
537,2019,09760,8.0,5.0,5.0,5.0,5.0,5.0,5.0,09-760
538,2019,09763,12.75,4.25,4.0,3.75,4.75,4.25,3.75,09-763
539,2019,93716,5.16,4.32,3.11,4.05,4.84,3.79,3.74,93-716
540,2019,93717,4.4,4.8,4.8,4.6,4.6,4.2,4.4,93-717
541,2019,93732,8.63,4.42,4.13,4.67,4.54,4.58,4.46,93-732
542,2019,93751,4.63,2.75,2.63,2.71,3.38,2.5,2.38,93-751
543,2019,93772,6.5,5.0,5.0,5.0,5.0,5.0,5.0,93-772
544,2019,93804,6.62,4.85,3.92,4.77,4.77,4.54,4.69,93-804
545,2019,93807,6.2,4.8,4.2,4.4,4.8,4.2,3.8,93-807
546,2019,93812,6.91,4.0,2.64,3.0,3.91,2.27,2.55,93-812
547,2019,93821,7.78,4.78,3.89,4.3,4.89,4.26,3.93,93-821
548,2019,93826,5.72,4.84,4.16,4.72,4.88,4.64,4.64,93-826
549,2019,93827,6.57,4.61,4.3,3.83,4.78,3.83,3.83,93-827
550,2019,93844,6.64,3.91,3.18,3.36,4.55,3.3,3.55,93-844
551,2019,93846,7.5,4.83,4.33,4.0,4.33,4.17,3.67,93-846
552,2019,15106,5.6,4.27,4.13,4.0,4.47,4.07,4.0,15-106
553,2019,15110,10.88,4.41,3.97,4.21,4.45,4.24,4.12,15-110
554,2019,15110,10.41,4.75,4.37,4.62,4.57,4.71,4.65,15-110
555,2019,15110,14.54,3.08,2.85,3.0,3.08,2.85,2.23,15-110
556,2019,15110,14.54,3.92,3.77,3.38,4.46,3.92,2.38,15-110
557,2019,15112,15.59,4.44,4.4,4.32,4.59,4.27,4.51,15-112
558,2019,15112,17.51,4.51,4.25,4.23,4.7,4.3,4.51,15-112
559,2019,15112,17.36,3.0,2.86,3.05,3.64,2.91,2.77,15-112
560,2019,15112,16.77,4.59,4.29,4.62,4.77,4.61,4.48,15-112
561,2019,15112,17.45,4.39,4.36,4.4,4.52,4.45,4.47,15-112
562,2019,15122,13.19,4.24,3.81,3.79,4.49,3.68,3.79,15-122
563,2019,15122,14.1,4.9,4.6,5.0,5.0,5.0,4.9,15-122
564,2019,15122,13.07,4.14,4.07,4.0,4.24,4.03,3.86,15-122
565,2019,15122,13.02,3.94,3.65,3.62,4.21,3.55,3.82,15-122
566,2019,15122,13.42,3.95,3.71,3.61,4.14,3.47,3.62,15-122
567,2019,15150,11.16,4.63,4.09,4.47,4.72,4.4,4.41,15-150
568,2019,15150,10.9,4.46,4.04,4.5,4.56,4.36,4.38,15-150
569,2019,15150,11.67,4.52,4.02,4.57,4.53,4.5,4.25,15-150
570,2019,15150,11.2,4.7,4.23,4.57,4.77,4.5,4.26,15-150
571,2019,15210,14.56,3.67,3.67,3.89,4.0,3.33,4.0,15-210
572,2019,15210,12.77,3.45,3.17,3.3,4.09,3.2,3.52,15-210
573,2019,15210,12.54,4.1,3.68,3.94,4.29,3.87,3.68,15-210
574,2019,15213,15.87,4.02,3.66,4.26,4.06,4.06,4.09,15-213
575,2019,15213,15.63,4.1,4.0,4.13,4.06,4.1,4.13,15-213
576,2019,15213,15.9,4.37,4.05,4.5,4.4,4.45,4.23,15-213
577,2019,15251,16.41,3.68,3.51,3.64,4.18,3.58,3.79,15-251
578,2019,15251,16.44,3.84,3.6,3.93,4.3,3.78,3.83,15-251
579,2019,15251,12.67,4.0,3.44,4.56,4.67,4.67,4.44,15-251
580,2019,15259,11.12,5.0,4.73,4.97,4.85,4.97,4.88,15-259
581,2019,15292,6.41,4.94,4.12,4.88,5.0,4.94,4.76,15-292
582,2019,15294,9.33,3.89,3.56,3.67,3.89,3.56,3.56,15-294
583,2019,15295,4.18,4.64,4.5,4.7,4.6,4.6,4.7,15-295
584,2019,15296,4.57,4.0,3.57,3.71,3.57,3.29,3.29,15-296
585,2019,15312,12.5,4.43,4.14,4.21,4.86,4.29,4.29,15-312
586,2019,15312,12.15,4.46,4.38,4.0,4.92,4.08,4.31,15-312
587,2019,15314,3.5,2.5,2.0,2.5,4.0,2.5,2.5,15-314
588,2019,15317,11.0,5.0,4.5,5.0,5.0,4.5,4.5,15-317
589,2019,15319,14.0,3.0,2.0,4.0,3.0,3.0,4.0,15-319
590,2019,15323,7.57,4.0,4.0,3.93,4.79,3.64,3.64,15-323
591,2019,15351,7.4,2.5,1.85,2.47,3.63,2.32,2.35,15-351
592,2019,15365,11.0,3.0,3.5,2.0,3.5,3.0,3.5,15-365
593,2019,15365,11.0,3.0,3.5,2.5,3.0,3.0,3.0,15-365
594,2019,15381,9.57,4.7,4.35,4.4,4.95,4.5,4.3,15-381
595,2019,15386,11.0,4.4,3.8,3.53,4.53,3.67,3.93,15-386
596,2019,15390,4.4,4.3,4.3,3.9,4.4,4.1,4.1,15-390
597,2019,15390,10.57,4.71,4.57,4.43,4.71,4.29,4.14,15-390
598,2019,15394,10.0,3.83,3.67,3.83,4.0,3.67,4.0,15-394
599,2019,15400,11.08,4.92,4.92,4.92,5.0,4.75,4.83,15-400
600,2019,15400,10.27,4.91,4.91,4.91,5.0,4.73,4.82,15-400
601,2019,15410,24.52,4.52,4.43,4.35,4.55,4.3,4.75,15-410
602,2019,15410,24.38,4.85,4.81,4.9,4.86,4.81,4.86,15-410
603,2019,15418,11.93,4.57,4.29,4.64,4.57,4.43,4.07,15-418
604,2019,15418,11.93,3.62,3.64,3.79,4.07,3.43,3.64,15-418
605,2019,15440,12.77,4.63,4.44,4.57,4.66,4.63,4.43,15-440
606,2019,15440,13.51,4.49,4.18,4.44,4.67,4.38,4.31,15-440
607,2019,15440,12.88,4.52,4.33,4.42,4.64,4.36,4.39,15-440
608,2019,15441,21.0,5.0,5.0,5.0,5.0,5.0,5.0,15-441
609,2019,15441,19.0,5.0,5.0,5.0,5.0,5.0,5.0,15-441
610,2019,15441,18.8,3.7,2.6,3.9,4.3,3.5,2.6,15-441
611,2019,15441,18.8,4.3,2.8,4.0,4.1,3.9,2.8,15-441
612,2019,15451,11.27,4.71,4.36,4.64,4.71,4.64,4.5,15-451
613,2019,15451,11.31,4.67,4.46,4.37,4.72,4.36,4.54,15-451
614,2019,15453,17.0,5.0,5.0,5.0,5.0,5.0,5.0,15-453
615,2019,15455,10.88,4.25,3.5,3.71,4.38,3.96,3.75,15-455
616,2019,15458,10.1,5.0,5.0,4.9,5.0,5.0,4.9,15-458
617,2019,15462,11.75,4.25,4.25,4.5,4.75,4.38,4.63,15-462
618,2019,15464,9.0,4.67,3.67,4.67,4.67,4.67,4.67,15-464
619,2019,15469,5.75,3.75,3.75,4.0,4.0,3.75,4.0,15-469
620,2019,15487,11.0,5.0,4.67,4.67,4.67,4.67,4.33,15-487
621,2019,15494,9.29,4.0,2.71,3.43,3.57,3.86,3.86,15-494
622,2019,15513,15.06,4.81,4.69,4.75,4.75,4.75,4.75,15-513
623,2019,15513,17.88,4.81,4.69,4.75,4.75,4.69,4.75,15-513
624,2019,15605,24.38,4.85,4.92,4.85,4.77,4.69,4.85,15-605
625,2019,15605,24.38,4.23,4.23,4.31,4.46,4.15,4.92,15-605
626,2019,15618,14.93,4.55,4.55,4.59,4.79,4.38,4.72,15-618
627,2019,15618,14.93,4.76,4.59,4.72,4.66,4.66,4.68,15-618
628,2019,15619,25.73,4.09,3.68,4.05,3.95,3.73,4.0,15-619
629,2019,15619,25.3,3.92,3.38,4.0,3.73,3.84,4.22,15-619
630,2019,15619,25.35,3.76,3.41,3.71,3.65,3.59,3.53,15-619
631,2019,15619,27.0,4.0,4.0,4.67,4.67,4.0,4.33,15-619
632,2019,15621,9.0,4.33,4.33,4.33,4.33,4.33,3.33,15-621
633,2019,15621,9.0,4.33,4.0,4.0,4.33,3.67,3.33,15-621
634,2019,15621,8.0,4.0,2.75,4.25,4.0,3.25,3.25,15-621
635,2019,15623,8.0,4.0,4.0,4.0,5.0,4.0,3.0,15-623
636,2019,15640,15.84,4.76,4.73,4.71,4.82,4.69,4.69,15-640
637,2019,15640,15.92,4.73,4.54,4.71,4.85,4.56,4.6,15-640
638,2019,15640,15.96,4.85,4.76,4.89,4.86,4.84,4.76,15-640
639,2019,15641,17.79,4.24,3.35,4.18,4.47,4.06,3.56,15-641
640,2019,15641,17.94,4.3,3.15,3.88,4.12,3.67,3.42,15-641
641,2019,15650,10.14,4.0,4.0,4.0,4.57,4.14,4.14,15-650
642,2019,15651,11.94,4.71,4.65,4.53,4.76,4.59,4.59,15-651
643,2019,15651,12.47,4.82,4.71,4.71,4.65,4.71,4.71,15-651
644,2019,15652,14.0,4.67,5.0,4.33,5.0,4.33,4.67,15-652
645,2019,15652,14.0,4.67,4.33,4.67,5.0,4.0,4.67,15-652
646,2019,15659,14.0,5.0,5.0,5.0,5.0,5.0,5.0,15-659
647,2019,15662,15.54,4.38,4.15,4.23,4.92,4.23,4.38,15-662
648,2019,15664,11.25,4.5,4.25,4.75,5.0,4.5,4.5,15-664
649,2019,15686,12.43,4.86,4.71,4.57,5.0,4.71,4.57,15-686
650,2019,15694,11.0,4.5,4.5,4.0,4.5,4.5,4.0,15-694
651,2019,15712,8.46,4.69,4.0,4.77,4.69,4.77,4.77,15-712
652,2019,15719,15.3,4.52,4.19,4.37,4.52,4.3,4.22,15-719
653,2019,15719,15.41,4.26,4.04,4.22,4.48,4.3,4.26,15-719
654,2019,15719,15.5,4.29,4.07,4.39,4.54,4.25,4.14,15-719
655,2019,15721,12.94,5.0,4.63,5.0,4.94,5.0,4.94,15-721
656,2019,15745,10.3,4.4,3.75,4.25,4.8,4.15,3.95,15-745
657,2019,15750,14.75,4.27,3.8,3.79,4.33,3.73,3.73,15-750
658,2019,15780,10.81,4.25,3.81,4.31,4.69,4.31,4.38,15-780
659,2019,15780,10.63,4.44,3.81,4.53,4.6,4.27,4.13,15-780
660,2019,15812,6.0,4.67,3.5,4.67,4.67,4.67,4.33,15-812
661,2019,15819,5.0,4.33,3.67,4.67,4.67,4.33,4.33,15-819
662,2019,15858,11.0,4.9,4.0,4.7,5.0,4.8,4.9,15-858
663,2019,15859,4.77,4.92,4.54,4.85,5.0,4.77,4.77,15-859
664,2019,15869,6.0,4.67,5.0,5.0,5.0,4.67,4.67,15-869
665,2019,15880,8.6,5.0,4.6,5.0,5.0,5.0,5.0,15-880
666,2019,15880,8.6,5.0,4.6,5.0,5.0,5.0,5.0,15-880
667,2019,51102,20.06,4.43,4.4,4.49,4.69,4.49,4.51,51-102
668,2019,51102,19.97,4.54,4.34,4.4,4.71,4.49,4.49,51-102
669,2019,51102,19.86,4.57,4.62,4.54,4.77,4.49,4.51,51-102
670,2019,51122,17.6,4.69,4.49,4.43,4.63,4.51,4.46,51-122
671,2019,51122,17.63,3.86,3.89,3.88,4.43,3.83,4.29,51-122
672,2019,51122,17.43,4.4,4.14,4.26,4.49,4.29,4.29,51-122
673,2019,51132,6.83,4.72,4.39,4.61,4.72,4.67,4.67,51-132
674,2019,51132,5.95,4.47,4.42,4.32,4.37,4.32,4.47,51-132
675,2019,51172,9.0,3.48,3.3,3.67,3.55,3.33,3.82,51-172
676,2019,51172,9.45,4.88,4.7,4.7,4.82,4.73,4.48,51-172
677,2019,51172,9.18,4.7,4.55,4.52,4.52,4.45,4.42,51-172
678,2019,51208,7.21,2.36,2.36,2.29,2.0,2.14,2.5,51-208
679,2019,51208,7.21,3.5,3.29,3.14,3.29,3.0,2.5,51-208
680,2019,51228,14.88,4.0,4.0,4.13,3.75,3.71,3.63,51-228
681,2019,51231,7.25,4.75,4.75,4.5,5.0,4.5,4.5,51-231
682,2019,51232,5.0,5.0,5.0,5.0,5.0,5.0,5.0,51-232
683,2019,51236,7.81,4.94,4.81,4.63,4.75,4.63,4.56,51-236
684,2019,51239,9.63,4.88,4.5,4.38,4.88,4.63,4.5,51-239
685,2019,51248,16.33,4.67,5.0,4.67,4.67,4.67,5.0,51-248
686,2019,51248,16.33,4.33,4.67,5.0,5.0,4.67,5.0,51-248
687,2019,51249,15.0,4.33,4.67,5.0,5.0,4.67,4.67,51-249
688,2019,51264,7.0,3.89,3.56,4.0,4.11,3.44,3.56,51-264
689,2019,51268,15.75,4.75,4.5,4.5,4.5,4.5,4.75,51-268
690,2019,51269,15.0,4.75,4.75,4.75,4.5,4.75,4.75,51-269
691,2019,51272,5.6,4.2,3.64,4.13,4.0,4.33,4.13,51-272
692,2019,51272,5.6,3.8,3.93,3.73,4.5,3.71,4.07,51-272
693,2019,51272,5.64,4.21,4.0,3.86,4.43,4.07,4.07,51-272
